"tweetid",           "userid",                                    "user_display_name",                           "user_screen_name",                           "user_reported_location","user_profile_description",                                                                                                                      "user_profile_url",        "follower_count","following_count","account_creation_date","account_language","tweet_text",                                                "tweet_time",      "tweet_client_name","in_reply_to_tweetid","in_reply_to_userid","quoted_tweet_tweetid","is_retweet","retweet_userid","retweet_tweetid","latitude","longitude","quote_count","reply_count","like_count","retweet_count","hashtags","urls","user_mentions","poll_choices"
"887206898101088256","CSO3TihIAbXQOTjogU5ZbAequkBYq+isTOqLFibwn7o=","CSO3TihIAbXQOTjogU5ZbAequkBYq+isTOqLFibwn7o=","CSO3TihIAbXQOTjogU5ZbAequkBYq+isTOqLFibwn7o=","España","Te gusta la sexualidad, y te llevare todo lo referente al tema, soy modelo y periodista, te recomiendo https://t.co/qO3GFaAEm1","https://t.co/qO3GFaAEm1","264","886","2017-05-22","es","Consejos para realizar una felación placentera https://t.co/PizgjGiaye vía Sexlecciones Entra a https://t.co/kjEHFXYdi7","2017-07-18 07:06","Botize","","","","False","","","absent","absent","0.0","0.0","0.0","0.0","[]","[http://wp.me/p1trIo-1df, https://goo.gl/khtoKE]","[]",""
"875156644359004161","CSO3TihIAbXQOTjogU5ZbAequkBYq+isTOqLFibwn7o=","CSO3TihIAbXQOTjogU5ZbAequkBYq+isTOqLFibwn7o=","CSO3TihIAbXQOTjogU5ZbAequkBYq+isTOqLFibwn7o=","España","Te gusta la sexualidad, y te llevare todo lo referente al tema, soy modelo y periodista, te recomiendo https://t.co/qO3GFaAEm1","https://t.co/qO3GFaAEm1","264","886","2017-05-22","es","Cómo preparar a tu hija para su primera menstruación https://t.co/SgYExELhCn #sexlecciones Entra a https://t.co/kjEHFXYdi7","2017-06-15 01:02","Botize","","","","False","","","absent","absent","0.0","0.0","0.0","0.0","[sexlecciones]","[http://wp.me/p1trIo-Gc, https://goo.gl/khtoKE]","[]",""
"873480513956327424","CSO3TihIAbXQOTjogU5ZbAequkBYq+isTOqLFibwn7o=","CSO3TihIAbXQOTjogU5ZbAequkBYq+isTOqLFibwn7o=","CSO3TihIAbXQOTjogU5ZbAequkBYq+isTOqLFibwn7o=","España","Te gusta la sexualidad, y te llevare todo lo referente al tema, soy modelo y periodista, te recomiendo https://t.co/qO3GFaAEm1","https://t.co/qO3GFaAEm1","264","886","2017-05-22","es","5 besos para despertar tu erotismo: https://t.co/IXMv0bKd3b  #sexlecciones Entra a https://t.co/kjEHFXYdi7","2017-06-10 10:02","Botize","","","","False","","","absent","absent","0.0","0.0","0.0","0.0","[sexlecciones]","[http://wp.me/p1trIo-9s?btz57=0940062410, https://goo.gl/khtoKE]","[]",""
"868195558044971008","CSO3TihIAbXQOTjogU5ZbAequkBYq+isTOqLFibwn7o=","CSO3TihIAbXQOTjogU5ZbAequkBYq+isTOqLFibwn7o=","CSO3TihIAbXQOTjogU5ZbAequkBYq+isTOqLFibwn7o=","España","Te gusta la sexualidad, y te llevare todo lo referente al tema, soy modelo y periodista, te recomiendo https://t.co/qO3GFaAEm1","https://t.co/qO3GFaAEm1","264","886","2017-05-22","es","Baja de peso sin gluten  https://t.co/3FiAa4sLyP Entra a https://t.co/kjEHFXYdi7","2017-05-26 20:02","Botize","","","","False","","","absent","absent","0.0","0.0","0.0","0.0","[]","[http://wp.me/p1trIo-2Kw?btz0=1901055326, https://goo.gl/khtoKE]","[]",""
"893911338430451713","CSO3TihIAbXQOTjogU5ZbAequkBYq+isTOqLFibwn7o=","CSO3TihIAbXQOTjogU5ZbAequkBYq+isTOqLFibwn7o=","CSO3TihIAbXQOTjogU5ZbAequkBYq+isTOqLFibwn7o=","España","Te gusta la sexualidad, y te llevare todo lo referente al tema, soy modelo y periodista, te recomiendo https://t.co/qO3GFaAEm1","https://t.co/qO3GFaAEm1","264","886","2017-05-22","es","Pasan los años y sigues sola https://t.co/ZHP2rrD7jU vía Sexlecciones Entra a https://t.co/kjEHFXYdi7","2017-08-05 19:07","Botize","","","","False","","","absent","absent","0.0","0.0","0.0","0.0","[]","[http://wp.me/p1trIo-10Z?btz33=1820085705, https://goo.gl/khtoKE]","[]",""
"883719878049492992","CSO3TihIAbXQOTjogU5ZbAequkBYq+isTOqLFibwn7o=","CSO3TihIAbXQOTjogU5ZbAequkBYq+isTOqLFibwn7o=","CSO3TihIAbXQOTjogU5ZbAequkBYq+isTOqLFibwn7o=","España","Te gusta la sexualidad, y te llevare todo lo referente al tema, soy modelo y periodista, te recomiendo https://t.co/qO3GFaAEm1","https://t.co/qO3GFaAEm1","264","886","2017-05-22","es","10 costumbres sexuales en México de ´impacto´: https://t.co/Vi0p6E9FJ4 #Sexlecciones Entra a https://t.co/kjEHFXYdi7","2017-07-08 16:10","Botize","","","","False","","","absent","absent","0.0","0.0","0.0","0.0","[Sexlecciones]","[http://wp.me/p1trIo-sT?btz30=1521072008, https://goo.gl/khtoKE]","[]",""
"895662276694470656","CSO3TihIAbXQOTjogU5ZbAequkBYq+isTOqLFibwn7o=","CSO3TihIAbXQOTjogU5ZbAequkBYq+isTOqLFibwn7o=","CSO3TihIAbXQOTjogU5ZbAequkBYq+isTOqLFibwn7o=","España","Te gusta la sexualidad, y te llevare todo lo referente al tema, soy modelo y periodista, te recomiendo https://t.co/qO3GFaAEm1","https://t.co/qO3GFaAEm1","264","886","2017-05-22","es","YO esperando que pase algo importante en mi vida.  https://t.co/kjEHFXYdi7 https://t.co/xSCJ3mTT5A","2017-08-10 15:05","Botize","","","","False","","","absent","absent","0.0","0.0","0.0","0.0","[]","[https://goo.gl/khtoKE]","[]",""
"875368185595396097","CSO3TihIAbXQOTjogU5ZbAequkBYq+isTOqLFibwn7o=","CSO3TihIAbXQOTjogU5ZbAequkBYq+isTOqLFibwn7o=","CSO3TihIAbXQOTjogU5ZbAequkBYq+isTOqLFibwn7o=","España","Te gusta la sexualidad, y te llevare todo lo referente al tema, soy modelo y periodista, te recomiendo https://t.co/qO3GFaAEm1","https://t.co/qO3GFaAEm1","264","886","2017-05-22","es","Placeres  en tu boca https://t.co/mIjJ1Shsph vía sexlecciones Entra a https://t.co/kjEHFXYdi7","2017-06-15 15:03","Botize","","","","False","","","absent","absent","0.0","0.0","0.0","0.0","[]","[https://sexlecciones.com/2016/06/08/placeres-en-tu-boca/, https://goo.gl/khtoKE]","[]",""
"873631781135765505","CSO3TihIAbXQOTjogU5ZbAequkBYq+isTOqLFibwn7o=","CSO3TihIAbXQOTjogU5ZbAequkBYq+isTOqLFibwn7o=","CSO3TihIAbXQOTjogU5ZbAequkBYq+isTOqLFibwn7o=","España","Te gusta la sexualidad, y te llevare todo lo referente al tema, soy modelo y periodista, te recomiendo https://t.co/qO3GFaAEm1","https://t.co/qO3GFaAEm1","264","886","2017-05-22","es","7 tips para identificar una crisis sexual  https://t.co/9a3VaOcEDQ #sexlecciones Entra a https://t.co/kjEHFXYdi7","2017-06-10 20:03","Botize","","","","False","","","absent","absent","0.0","0.0","0.0","0.0","[sexlecciones]","[http://wp.me/p1trIo-Hx?btz22=1940062310, https://goo.gl/khtoKE]","[]",""
"870974024725274626","CSO3TihIAbXQOTjogU5ZbAequkBYq+isTOqLFibwn7o=","CSO3TihIAbXQOTjogU5ZbAequkBYq+isTOqLFibwn7o=","CSO3TihIAbXQOTjogU5ZbAequkBYq+isTOqLFibwn7o=","España","Te gusta la sexualidad, y te llevare todo lo referente al tema, soy modelo y periodista, te recomiendo https://t.co/qO3GFaAEm1","https://t.co/qO3GFaAEm1","264","886","2017-05-22","es","7 consejos para una primera cita inolvidable: https://t.co/rkpxIVN7gP #Sexlecciones Entra a https://t.co/kjEHFXYdi7","2017-06-03 12:02","Botize","","","","False","","","absent","absent","0.0","0.0","0.0","0.0","[Sexlecciones]","[http://wp.me/p1trIo-r2?btz60=1120062503, https://goo.gl/khtoKE]","[]",""
"875428380673441792","CSO3TihIAbXQOTjogU5ZbAequkBYq+isTOqLFibwn7o=","CSO3TihIAbXQOTjogU5ZbAequkBYq+isTOqLFibwn7o=","CSO3TihIAbXQOTjogU5ZbAequkBYq+isTOqLFibwn7o=","España","Te gusta la sexualidad, y te llevare todo lo referente al tema, soy modelo y periodista, te recomiendo https://t.co/qO3GFaAEm1","https://t.co/qO3GFaAEm1","264","886","2017-05-22","es","Test: ¿La rutina te está matando la pasión?: https://t.co/GNiBSjclvK #Sexlecciones Entra a https://t.co/kjEHFXYdi7","2017-06-15 19:02","Botize","","","","False","","","absent","absent","0.0","0.0","0.0","0.0","[Sexlecciones]","[http://wp.me/p1trIo-vC?btz74=1830065215, https://goo.gl/khtoKE]","[]",""
"927915754036629504","CSO3TihIAbXQOTjogU5ZbAequkBYq+isTOqLFibwn7o=","CSO3TihIAbXQOTjogU5ZbAequkBYq+isTOqLFibwn7o=","CSO3TihIAbXQOTjogU5ZbAequkBYq+isTOqLFibwn7o=","España","Te gusta la sexualidad, y te llevare todo lo referente al tema, soy modelo y periodista, te recomiendo https://t.co/qO3GFaAEm1","https://t.co/qO3GFaAEm1","264","886","2017-05-22","es","Venezolano que se respete se compraba una chicha o una tizana siempre cuando salia de clases🇻🇪  https://t.co/kjEHFXYdi7 https://t.co/6aEiSwc1Fz","2017-11-07 15:08","Botize","","","","False","","","absent","absent","0.0","0.0","0.0","0.0","[]","[https://goo.gl/khtoKE]","[]",""
"888929133555744768","CSO3TihIAbXQOTjogU5ZbAequkBYq+isTOqLFibwn7o=","CSO3TihIAbXQOTjogU5ZbAequkBYq+isTOqLFibwn7o=","CSO3TihIAbXQOTjogU5ZbAequkBYq+isTOqLFibwn7o=","España","Te gusta la sexualidad, y te llevare todo lo referente al tema, soy modelo y periodista, te recomiendo https://t.co/qO3GFaAEm1","https://t.co/qO3GFaAEm1","264","886","2017-05-22","es","Lo último en aumento de pechos: grasa autóloga en vez de implantes https://t.co/nR8a6cta9J vía Sexlecciones Entra a https://t.co/kjEHFXYdi7","2017-07-23 01:09","Botize","","","","False","","","absent","absent","0.0","0.0","0.0","0.0","[]","[http://wp.me/p1trIo-Uw, https://goo.gl/khtoKE]","[]",""
"918690044897931264","CSO3TihIAbXQOTjogU5ZbAequkBYq+isTOqLFibwn7o=","CSO3TihIAbXQOTjogU5ZbAequkBYq+isTOqLFibwn7o=","CSO3TihIAbXQOTjogU5ZbAequkBYq+isTOqLFibwn7o=","España","Te gusta la sexualidad, y te llevare todo lo referente al tema, soy modelo y periodista, te recomiendo https://t.co/qO3GFaAEm1","https://t.co/qO3GFaAEm1","264","886","2017-05-22","es","Aquí están los ganadores lléguense al dm  #FeoLaCruzGobernador  https://t.co/kjEHFYfO9F https://t.co/tlxGxYU8BY","2017-10-13 04:09","Botize","","","","False","","","absent","absent","0.0","0.0","0.0","0.0","[FeoLaCruzGobernador]","[https://goo.gl/khtoKE]","[]",""
"875820955200880640","CSO3TihIAbXQOTjogU5ZbAequkBYq+isTOqLFibwn7o=","CSO3TihIAbXQOTjogU5ZbAequkBYq+isTOqLFibwn7o=","CSO3TihIAbXQOTjogU5ZbAequkBYq+isTOqLFibwn7o=","España","Te gusta la sexualidad, y te llevare todo lo referente al tema, soy modelo y periodista, te recomiendo https://t.co/qO3GFaAEm1","https://t.co/qO3GFaAEm1","264","886","2017-05-22","es","Sexo anal sólo para hombres https://t.co/pQatAfQcjT #Sexlecciones Entra a https://t.co/kjEHFXYdi7","2017-06-16 21:02","Botize","","","","False","","","absent","absent","0.0","0.0","0.0","0.0","[Sexlecciones]","[http://wp.me/p1trIo-Lz?btz35=2030063916, https://goo.gl/khtoKE]","[]",""
"877134564472352772","CSO3TihIAbXQOTjogU5ZbAequkBYq+isTOqLFibwn7o=","CSO3TihIAbXQOTjogU5ZbAequkBYq+isTOqLFibwn7o=","CSO3TihIAbXQOTjogU5ZbAequkBYq+isTOqLFibwn7o=","España","Te gusta la sexualidad, y te llevare todo lo referente al tema, soy modelo y periodista, te recomiendo https://t.co/qO3GFaAEm1","https://t.co/qO3GFaAEm1","264","886","2017-05-22","es","Sexo oral: el secreto de la felicidad femenina: https://t.co/2fhhhW5D7b #sexlecciones Entra a https://t.co/kjEHFXYdi7","2017-06-20 12:02","Botize","","","","False","","","absent","absent","0.0","0.0","0.0","0.0","[sexlecciones]","[http://wp.me/p1trIo-fy?btz52=1120062720, https://goo.gl/khtoKE]","[]",""
"878644498494091264","CSO3TihIAbXQOTjogU5ZbAequkBYq+isTOqLFibwn7o=","CSO3TihIAbXQOTjogU5ZbAequkBYq+isTOqLFibwn7o=","CSO3TihIAbXQOTjogU5ZbAequkBYq+isTOqLFibwn7o=","España","Te gusta la sexualidad, y te llevare todo lo referente al tema, soy modelo y periodista, te recomiendo https://t.co/qO3GFaAEm1","https://t.co/qO3GFaAEm1","264","886","2017-05-22","es","7 enseñanzas del Dalai Lama sobre el sexo https://t.co/psLlzZMVPc Entra a https://t.co/kjEHFXYdi7","2017-06-24 16:02","Botize","","","","False","","","absent","absent","0.0","0.0","0.0","0.0","[]","[http://wp.me/p1trIo-2dW, https://goo.gl/khtoKE]","[]",""
"867999141884043264","CSO3TihIAbXQOTjogU5ZbAequkBYq+isTOqLFibwn7o=","CSO3TihIAbXQOTjogU5ZbAequkBYq+isTOqLFibwn7o=","CSO3TihIAbXQOTjogU5ZbAequkBYq+isTOqLFibwn7o=","España","Te gusta la sexualidad, y te llevare todo lo referente al tema, soy modelo y periodista, te recomiendo https://t.co/qO3GFaAEm1","https://t.co/qO3GFaAEm1","264","886","2017-05-22","es","Pregunta del día: ¿El intercambio de parejas es sano mentalmente? https://t.co/OZt9kqP1He Entra a https://t.co/kjEHFXYdi7","2017-05-26 07:01","Botize","","","","False","","","absent","absent","0.0","0.0","0.0","0.0","[]","[http://wp.me/p1trIo-32g, https://goo.gl/khtoKE]","[]",""
"883251700584337408","CSO3TihIAbXQOTjogU5ZbAequkBYq+isTOqLFibwn7o=","CSO3TihIAbXQOTjogU5ZbAequkBYq+isTOqLFibwn7o=","CSO3TihIAbXQOTjogU5ZbAequkBYq+isTOqLFibwn7o=","España","Te gusta la sexualidad, y te llevare todo lo referente al tema, soy modelo y periodista, te recomiendo https://t.co/qO3GFaAEm1","https://t.co/qO3GFaAEm1","264","886","2017-05-22","es","Sexo madrugador: Las verdades y secretos del sexo mañanero: https://t.co/NF6bY84N4N #sexlecciones Entra a https://t.co/kjEHFXYdi7","2017-07-07 09:09","Botize","","","","False","","","absent","absent","0.0","0.0","0.0","0.0","[sexlecciones]","[http://wp.me/p1trIo-8T?btz97=0821071107, https://goo.gl/khtoKE]","[]",""
"878433056117456896","CSO3TihIAbXQOTjogU5ZbAequkBYq+isTOqLFibwn7o=","CSO3TihIAbXQOTjogU5ZbAequkBYq+isTOqLFibwn7o=","CSO3TihIAbXQOTjogU5ZbAequkBYq+isTOqLFibwn7o=","España","Te gusta la sexualidad, y te llevare todo lo referente al tema, soy modelo y periodista, te recomiendo https://t.co/qO3GFaAEm1","https://t.co/qO3GFaAEm1","264","886","2017-05-22","es","Ideas para preparar una cita candente https://t.co/qmSVUkUEuA vía Sexlecciones Entra a https://t.co/kjEHFXYdi7","2017-06-24 02:02","Botize","","","","False","","","absent","absent","0.0","0.0","0.0","0.0","[]","[http://wp.me/p1trIo-16f?btz32=0120063924, https://goo.gl/khtoKE]","[]",""
"873238995043483648","CSO3TihIAbXQOTjogU5ZbAequkBYq+isTOqLFibwn7o=","CSO3TihIAbXQOTjogU5ZbAequkBYq+isTOqLFibwn7o=","CSO3TihIAbXQOTjogU5ZbAequkBYq+isTOqLFibwn7o=","España","Te gusta la sexualidad, y te llevare todo lo referente al tema, soy modelo y periodista, te recomiendo https://t.co/qO3GFaAEm1","https://t.co/qO3GFaAEm1","264","886","2017-05-22","es","Aversión sexual o rechazo sexual persistente https://t.co/In4Uu0Vs9h   Entra a https://t.co/kjEHFXYdi7","2017-06-09 18:02","Botize","","","","False","","","absent","absent","0.0","0.0","0.0","0.0","[]","[http://wp.me/p1trIo-2Fn?btz57=1730064109, https://goo.gl/khtoKE]","[]",""
"878312139072479232","CSO3TihIAbXQOTjogU5ZbAequkBYq+isTOqLFibwn7o=","CSO3TihIAbXQOTjogU5ZbAequkBYq+isTOqLFibwn7o=","CSO3TihIAbXQOTjogU5ZbAequkBYq+isTOqLFibwn7o=","España","Te gusta la sexualidad, y te llevare todo lo referente al tema, soy modelo y periodista, te recomiendo https://t.co/qO3GFaAEm1","https://t.co/qO3GFaAEm1","264","886","2017-05-22","es","Vaticinan futuro de procreación sin sexo: https://t.co/J2dXfLNInv #sexlecciones Entra a https://t.co/kjEHFYfO9F","2017-06-23 18:01","Botize","","","","False","","","absent","absent","0.0","0.0","0.0","0.0","[sexlecciones]","[http://wp.me/p1trIo-wr, https://goo.gl/khtoKE]","[]",""
"884414583263428608","CSO3TihIAbXQOTjogU5ZbAequkBYq+isTOqLFibwn7o=","CSO3TihIAbXQOTjogU5ZbAequkBYq+isTOqLFibwn7o=","CSO3TihIAbXQOTjogU5ZbAequkBYq+isTOqLFibwn7o=","España","Te gusta la sexualidad, y te llevare todo lo referente al tema, soy modelo y periodista, te recomiendo https://t.co/qO3GFaAEm1","https://t.co/qO3GFaAEm1","264","886","2017-05-22","es","10 consejos sexuales para ser una mujer atrevida https://t.co/i4Gic8wthn vía Sexlecciones Entra a https://t.co/kjEHFXYdi7","2017-07-10 14:10","Botize","","","","False","","","absent","absent","0.0","0.0","0.0","0.0","[]","[http://wp.me/p1trIo-1cF, https://goo.gl/khtoKE]","[]",""
"878448085550202880","CSO3TihIAbXQOTjogU5ZbAequkBYq+isTOqLFibwn7o=","CSO3TihIAbXQOTjogU5ZbAequkBYq+isTOqLFibwn7o=","CSO3TihIAbXQOTjogU5ZbAequkBYq+isTOqLFibwn7o=","España","Te gusta la sexualidad, y te llevare todo lo referente al tema, soy modelo y periodista, te recomiendo https://t.co/qO3GFaAEm1","https://t.co/qO3GFaAEm1","264","886","2017-05-22","es","Por qué el coito interrumpido no es efectivo https://t.co/FI5BY0Xdf4 vía Sexlecciones Entra a https://t.co/kjEHFXYdi7","2017-06-24 03:01","Botize","","","","False","","","absent","absent","0.0","0.0","0.0","0.0","[]","[http://wp.me/p1trIo-1lP?btz29=0220063224, https://goo.gl/khtoKE]","[]",""
"868407011658092544","CSO3TihIAbXQOTjogU5ZbAequkBYq+isTOqLFibwn7o=","CSO3TihIAbXQOTjogU5ZbAequkBYq+isTOqLFibwn7o=","CSO3TihIAbXQOTjogU5ZbAequkBYq+isTOqLFibwn7o=","España","Te gusta la sexualidad, y te llevare todo lo referente al tema, soy modelo y periodista, te recomiendo https://t.co/qO3GFaAEm1","https://t.co/qO3GFaAEm1","264","886","2017-05-22","es","Causas de la falta de respuesta sexual en una mujer https://t.co/rzlNt3frW0 vía Sexlecciones Entra a https://t.co/kjEHFXYdi7","2017-05-27 10:02","Botize","","","","False","","","absent","absent","0.0","0.0","0.0","0.0","[]","[http://wp.me/s1trIo-5002, https://goo.gl/khtoKE]","[]",""
"876500481304088576","CSO3TihIAbXQOTjogU5ZbAequkBYq+isTOqLFibwn7o=","CSO3TihIAbXQOTjogU5ZbAequkBYq+isTOqLFibwn7o=","CSO3TihIAbXQOTjogU5ZbAequkBYq+isTOqLFibwn7o=","España","Te gusta la sexualidad, y te llevare todo lo referente al tema, soy modelo y periodista, te recomiendo https://t.co/qO3GFaAEm1","https://t.co/qO3GFaAEm1","264","886","2017-05-22","es","¿Qué ocurre en el cerebro durante el orgasmo?: https://t.co/SrE5zkwtXE Entra a https://t.co/kjEHFXYdi7","2017-06-18 18:02","Botize","","","","False","","","absent","absent","0.0","0.0","0.0","0.0","[]","[http://wp.me/p1trIo-yI?btz0=1740063218, https://goo.gl/khtoKE]","[]",""
"881120981473013760","CSO3TihIAbXQOTjogU5ZbAequkBYq+isTOqLFibwn7o=","CSO3TihIAbXQOTjogU5ZbAequkBYq+isTOqLFibwn7o=","CSO3TihIAbXQOTjogU5ZbAequkBYq+isTOqLFibwn7o=","España","Te gusta la sexualidad, y te llevare todo lo referente al tema, soy modelo y periodista, te recomiendo https://t.co/qO3GFaAEm1","https://t.co/qO3GFaAEm1","264","886","2017-05-22","es","¿Ellos las prefieren altas o bajitas?  https://t.co/QNKnCmY7sv vía Sexlecciones Entra a https://t.co/kjEHFXYdi7","2017-07-01 12:03","Botize","","","","False","","","absent","absent","0.0","0.0","0.0","0.0","[]","[http://wp.me/p1trIo-13J, https://goo.gl/khtoKE]","[]",""
"889231295951380483","CSO3TihIAbXQOTjogU5ZbAequkBYq+isTOqLFibwn7o=","CSO3TihIAbXQOTjogU5ZbAequkBYq+isTOqLFibwn7o=","CSO3TihIAbXQOTjogU5ZbAequkBYq+isTOqLFibwn7o=","España","Te gusta la sexualidad, y te llevare todo lo referente al tema, soy modelo y periodista, te recomiendo https://t.co/qO3GFaAEm1","https://t.co/qO3GFaAEm1","264","886","2017-05-22","es","10 cosas que todo hombre debería saber sobre el clítoris (y poner en práctica) https://t.co/zdwoq7FEF1 vía Sexlecciones Entra a","2017-07-23 21:10","Botize","","","","False","","","absent","absent","0.0","0.0","0.0","0.0","[]","[http://wp.me/p1trIo-163?btz28=2021070923]","[]",""
"893005149240799232","CSO3TihIAbXQOTjogU5ZbAequkBYq+isTOqLFibwn7o=","CSO3TihIAbXQOTjogU5ZbAequkBYq+isTOqLFibwn7o=","CSO3TihIAbXQOTjogU5ZbAequkBYq+isTOqLFibwn7o=","España","Te gusta la sexualidad, y te llevare todo lo referente al tema, soy modelo y periodista, te recomiendo https://t.co/qO3GFaAEm1","https://t.co/qO3GFaAEm1","264","886","2017-05-22","es","GARGANTA PROFUNDA: La tragedia porno de Linda Lovelace (Pelicula) https://t.co/jqA9ZnLya1 vía sexlecciones Entra a https://t.co/kjEHFXYdi7","2017-08-03 07:06","Botize","","","","False","","","absent","absent","0.0","0.0","0.0","0.0","[]","[https://sexlecciones.com/2016/07/16/garganta-profunda-la-tragedia-porno-de-linda-lovelace/?btz12=0625083503, https://goo.gl/khtoKE]","[]",""
"893412876949622784","CSO3TihIAbXQOTjogU5ZbAequkBYq+isTOqLFibwn7o=","CSO3TihIAbXQOTjogU5ZbAequkBYq+isTOqLFibwn7o=","CSO3TihIAbXQOTjogU5ZbAequkBYq+isTOqLFibwn7o=","España","Te gusta la sexualidad, y te llevare todo lo referente al tema, soy modelo y periodista, te recomiendo https://t.co/qO3GFaAEm1","https://t.co/qO3GFaAEm1","264","886","2017-05-22","es","¿Ellos las prefieren altas o bajitas?  https://t.co/QNKnCmY7sv vía Sexlecciones Entra a https://t.co/kjEHFXYdi7","2017-08-04 10:06","Botize","","","","False","","","absent","absent","0.0","0.0","0.0","0.0","[]","[http://wp.me/p1trIo-13J, https://goo.gl/khtoKE]","[]",""
"881151116561534976","CSO3TihIAbXQOTjogU5ZbAequkBYq+isTOqLFibwn7o=","CSO3TihIAbXQOTjogU5ZbAequkBYq+isTOqLFibwn7o=","CSO3TihIAbXQOTjogU5ZbAequkBYq+isTOqLFibwn7o=","España","Te gusta la sexualidad, y te llevare todo lo referente al tema, soy modelo y periodista, te recomiendo https://t.co/qO3GFaAEm1","https://t.co/qO3GFaAEm1","264","886","2017-05-22","es","Sexualidad e higiene, combinación perfecta: https://t.co/hR9c8lYCCv #Sexlecciones Entra a https://t.co/kjEHFXYdi7","2017-07-01 14:02","Botize","","","","False","","","absent","absent","0.0","0.0","0.0","0.0","[Sexlecciones]","[http://wp.me/p1trIo-71?btz67=1330073901, https://goo.gl/khtoKE]","[]",""
"885969812316450816","CSO3TihIAbXQOTjogU5ZbAequkBYq+isTOqLFibwn7o=","CSO3TihIAbXQOTjogU5ZbAequkBYq+isTOqLFibwn7o=","CSO3TihIAbXQOTjogU5ZbAequkBYq+isTOqLFibwn7o=","España","Te gusta la sexualidad, y te llevare todo lo referente al tema, soy modelo y periodista, te recomiendo https://t.co/qO3GFaAEm1","https://t.co/qO3GFaAEm1","264","886","2017-05-22","es","Beneficios del Orgasmo: https://t.co/kZXIJ9G7p8 #sexlecciones Entra a https://t.co/kjEHFXYdi7","2017-07-14 21:10","Botize","","","","False","","","absent","absent","0.0","0.0","0.0","0.0","[sexlecciones]","[http://wp.me/p1trIo-oh, https://goo.gl/khtoKE]","[]",""
"874824312057933826","CSO3TihIAbXQOTjogU5ZbAequkBYq+isTOqLFibwn7o=","CSO3TihIAbXQOTjogU5ZbAequkBYq+isTOqLFibwn7o=","CSO3TihIAbXQOTjogU5ZbAequkBYq+isTOqLFibwn7o=","España","Te gusta la sexualidad, y te llevare todo lo referente al tema, soy modelo y periodista, te recomiendo https://t.co/qO3GFaAEm1","https://t.co/qO3GFaAEm1","264","886","2017-05-22","es","¿Sueñas con tu ex novio?: https://t.co/5skRzQmSw8  #sexlecciones Entra a https://t.co/kjEHFXYdi7","2017-06-14 03:02","Botize","","","","False","","","absent","absent","0.0","0.0","0.0","0.0","[sexlecciones]","[http://wp.me/p1trIo-aV?btz49=0220063014, https://goo.gl/khtoKE]","[]",""
"883810474537734148","CSO3TihIAbXQOTjogU5ZbAequkBYq+isTOqLFibwn7o=","CSO3TihIAbXQOTjogU5ZbAequkBYq+isTOqLFibwn7o=","CSO3TihIAbXQOTjogU5ZbAequkBYq+isTOqLFibwn7o=","España","Te gusta la sexualidad, y te llevare todo lo referente al tema, soy modelo y periodista, te recomiendo https://t.co/qO3GFaAEm1","https://t.co/qO3GFaAEm1","264","886","2017-05-22","es","¿Sabes qué es la Andropausia?  : https://t.co/GkfpNtHqBP #sexlecciones Entra a https://t.co/kjEHFXYdi7","2017-07-08 22:10","Botize","","","","False","","","absent","absent","0.0","0.0","0.0","1.0","[sexlecciones]","[http://wp.me/p1trIo-7l?btz79=2121071108, https://goo.gl/khtoKE]","[]",""
"894243156258160640","CSO3TihIAbXQOTjogU5ZbAequkBYq+isTOqLFibwn7o=","CSO3TihIAbXQOTjogU5ZbAequkBYq+isTOqLFibwn7o=","CSO3TihIAbXQOTjogU5ZbAequkBYq+isTOqLFibwn7o=","España","Te gusta la sexualidad, y te llevare todo lo referente al tema, soy modelo y periodista, te recomiendo https://t.co/qO3GFaAEm1","https://t.co/qO3GFaAEm1","264","886","2017-05-22","es","Lo que ellos nunca notan de tu cuerpo durante el sexo: https://t.co/KxJiktbzY7 #Sexlecciones Entra a https://t.co/kjEHFXYdi7","2017-08-06 17:05","Botize","","","","False","","","absent","absent","0.0","0.0","0.0","0.0","[Sexlecciones]","[http://wp.me/p1trIo-ct, https://goo.gl/khtoKE]","[]",""
"881287104352968704","CSO3TihIAbXQOTjogU5ZbAequkBYq+isTOqLFibwn7o=","CSO3TihIAbXQOTjogU5ZbAequkBYq+isTOqLFibwn7o=","CSO3TihIAbXQOTjogU5ZbAequkBYq+isTOqLFibwn7o=","España","Te gusta la sexualidad, y te llevare todo lo referente al tema, soy modelo y periodista, te recomiendo https://t.co/qO3GFaAEm1","https://t.co/qO3GFaAEm1","264","886","2017-05-22","es","¿Estoy preparada para mi primera vez? https://t.co/46qE8hJ3DQ vía Sexlecciones Entra a https://t.co/kjEHFXYdi7","2017-07-01 23:03","Botize","","","","False","","","absent","absent","0.0","0.0","0.0","0.0","[]","[http://wp.me/p1trIo-19v?btz55=2220073201, https://goo.gl/khtoKE]","[]",""
